"Engagement","Cover","Summary"
0.399319904756005,"Character","Genre"
0.209225261784282,"Character","Genre"
0.283020259858582,"Character","Genre"
0.119546219121952,"Character","Genre"
0.168234114076545,"Character","Genre"
-0.101382530070388,"Character","Genre"
0.199959168523179,"Character","Genre"
0.213143777359537,"Character","Genre"
0.0481973398148394,"Character","Genre"
0.0934780101367902,"Character","Genre"
0.318229206022618,"Character","Genre"
0.213332086794818,"Character","Genre"
0.126627389469949,"Character","Genre"
0.201292445839411,"Character","Genre"
-0.00460486285409328,"Character","Genre"
0.297632251074472,"Character","Genre"
-0.0720483613911555,"Character","Genre"
0.036473102725121,"Character","Genre"
0.238202501639093,"Character","Genre"
0.295278609306043,"Character","Genre"
-0.0509311901075967,"Character","Genre"
0.229157062790328,"Character","Genre"
0.19799803768894,"Character","Genre"
0.152766278912114,"Character","Genre"
0.0818601976245123,"Character","Genre"
0.0542834548304699,"Character","Genre"
0.175213341036855,"Character","Genre"
0.301764723261536,"Character","Genre"
-0.0216293459843201,"Character","Genre"
0.0309551052317488,"Character","Genre"
0.353544894029031,"Character","Genre"
0.0121198982556068,"Character","Genre"
-0.158138610152332,"Character","Genre"
0.159095591938122,"Character","Genre"
0.197303283284192,"Genre","Character"
0.157526380479855,"Genre","Character"
0.0511859840173246,"Genre","Character"
0.197136034120946,"Genre","Character"
0.134713469486103,"Genre","Character"
0.266571990550873,"Genre","Character"
0.192113328265145,"Genre","Character"
0.239206410325176,"Genre","Character"
0.195056628753453,"Genre","Character"
0.204966122727465,"Genre","Character"
0.247181070706922,"Genre","Character"
-0.11845842245405,"Genre","Character"
0.218140591390615,"Genre","Character"
-0.00566835099433022,"Genre","Character"
0.199579183064199,"Genre","Character"
0.313770307758993,"Genre","Character"
0.102203290691065,"Genre","Character"
0.05902026380889,"Genre","Character"
0.14564778011525,"Genre","Character"
0.346250912702501,"Genre","Character"
0.168126893782402,"Genre","Character"
0.173851465398356,"Genre","Character"
0.0904278398227153,"Genre","Character"
0.0926789295283062,"Genre","Character"
0.139215412860954,"Genre","Character"
-0.0347293697339817,"Genre","Character"
0.304092499882521,"Genre","Character"
0.115745418200147,"Genre","Character"
-0.0841203008171845,"Genre","Character"
0.153904991671396,"Genre","Character"
0.127083972498766,"Genre","Character"
-0.0590387278707029,"Genre","Character"
0.401962981347241,"Genre","Character"
0.0219338866186947,"Genre","Character"
-0.00642594537811664,"Genre","Character"
0.21015627732371,"Genre","Character"
0.27998729098206,"Genre","Character"
0.132493716586333,"Genre","Character"
0.183277246413689,"Genre","Character"
0.0237360300015013,"Genre","Character"
0.270633284224962,"Genre","Character"
0.193539653509501,"Genre","Character"
0.168120685583896,"Genre","Character"
0.245773849714829,"Genre","Character"
0.275875307375233,"Genre","Character"
0.0680981629184211,"Genre","Character"
0.213707428813294,"Genre","Character"
0.0372659630091172,"Genre","Character"
0.42354708580149,"Genre","Character"
0.210808391950665,"Genre","Character"
0.151702146769841,"Genre","Character"
0.0971468752296288,"Genre","Character"
0.129532006658302,"Genre","Character"
0.0238548767058013,"Genre","Character"
0.163616456562846,"Genre","Character"
0.226023111970457,"Genre","Character"
0.0943969384566289,"Genre","Character"
0.0584937453686898,"Genre","Character"
-0.0395183886617476,"Genre","Character"
0.224268684781413,"Genre","Character"
0.196053996804595,"Genre","Character"
0.130641292875727,"Genre","Character"
0.0898682483520914,"Genre","Character"
0.187003335472936,"Genre","Character"
-0.00902525356931944,"Genre","Character"
-0.0207304978923238,"Genre","Character"
-0.017425160741504,"Genre","Character"
0.11264538904546,"Genre","Character"
0.250885195767676,"Genre","Character"
0.241758941558879,"Genre","Character"
0.0881815779242385,"Genre","Character"
0.326161716411495,"Genre","Character"
0.0185091862811998,"Genre","Character"
0.0968618612457146,"Genre","Character"
0.0680337271612812,"Genre","Character"
0.175107849642544,"Genre","Character"
-0.0541431551063372,"Genre","Character"
0.298179704046294,"Genre","Character"
0.300843792122492,"Genre","Character"
0.27331791918366,"Genre","Character"
0.146160990714817,"Genre","Character"
0.294751610711747,"Genre","Character"
0.214415560410301,"Genre","Character"
0.271061839535407,"Genre","Character"
0.177335084542653,"Genre","Character"
0.191070105724087,"Genre","Character"
-0.0976008821584037,"Genre","Character"
0.0914342507014691,"Genre","Character"
0.27768307017038,"Genre","Character"
0.168152356976862,"Genre","Character"
0.00975511541423002,"Genre","Character"
0.0409947848650616,"Genre","Character"
0.0893043018472821,"Genre","Character"
0.410625109397194,"Genre","Character"
0.134449201492686,"Genre","Character"
0.0786317510108713,"Genre","Character"
-0.0951100526107846,"Genre","Character"
-0.0722245005238627,"Genre","Character"
0.302670033158591,"Genre","Character"
0.053853547034381,"Genre","Character"
0.350544345954909,"Genre","Character"
0.116507663764258,"Genre","Character"
-0.123169143292813,"Genre","Character"
0.41915975994438,"Genre","Character"
0.0261024028323686,"Genre","Character"
0.0952366839167924,"Genre","Character"
0.167510274819964,"Genre","Character"
0.141580169047012,"Genre","Character"
-0.0262401155609474,"Genre","Character"
-0.0252702075411539,"Genre","Character"
0.323472591387636,"Genre","Character"
0.0709893667104046,"Genre","Character"
0.255352602373199,"Genre","Character"
0.360930700465629,"Genre","Character"
0.0625000131754112,"Genre","Character"
0.0711721117593621,"Genre","Character"
-0.0831483012618433,"Genre","Character"
0.383985183949311,"Genre","Character"
0.0652551676952804,"Genre","Character"
0.110645306433093,"Genre","Character"
-0.00767457617828876,"Genre","Character"
0.245034979116913,"Genre","Character"
0.349317119521659,"Genre","Character"
0.18328649362744,"Genre","Character"
0.107938119129917,"Genre","Character"
-0.0443496479571677,"Genre","Character"
0.334884131676252,"Genre","Character"
0.238978491983808,"Genre","Character"
0.151082702800225,"Genre","Character"
0.30052138232141,"Genre","Character"
0.311821795628441,"Genre","Character"
0.10053395750881,"Genre","Character"
0.00890715026133804,"Genre","Character"
0.271592010492691,"Genre","Character"
0.239185347355306,"Genre","Character"
0.0958328200888633,"Genre","Character"
0.534476570038046,"Genre","Character"
-0.149892827402033,"Genre","Character"
0.15502342982051,"Genre","Character"
0.292653676916556,"Genre","Character"
0.333881576153569,"Genre","Character"
0.27310140107566,"Genre","Character"
0.173802035193986,"Genre","Character"
0.250669050876927,"Genre","Character"
0.222909746364925,"Genre","Character"
0.152712672834851,"Genre","Character"
0.050751004943971,"Genre","Character"
0.301949216487408,"Genre","Character"
0.113850022527009,"Genre","Character"
0.120672825915175,"Genre","Character"
0.186376537135075,"Genre","Character"
0.157379758299174,"Genre","Character"
-0.0810940754670077,"Genre","Character"
0.104840793136612,"Genre","Character"
0.229476307213219,"Genre","Character"
0.303697693060284,"Genre","Character"
0.00350306303643808,"Genre","Character"
0.0779333203795685,"Genre","Character"
-0.137179948462244,"Genre","Character"
0.275585831342216,"Genre","Character"
0.15661362340908,"Genre","Character"
0.250922971660528,"Genre","Character"
0.0884170155850627,"Genre","Character"
0.181659144323868,"Genre","Character"
0.273249919692267,"Genre","Character"
0.127900667683701,"Genre","Character"
0.257839266474572,"Genre","Character"
0.234476506867842,"Genre","Character"
-0.0348684031528653,"Genre","Character"
0.193130775949669,"Genre","Character"
-0.142317862786272,"Genre","Character"
0.122587307124467,"Genre","Character"
0.0897079488799751,"Genre","Character"
0.261125048734832,"Genre","Character"
0.191218043332979,"Genre","Character"
0.0843333543753723,"Genre","Character"
0.137135567603093,"Genre","Character"
0.178102207233403,"Genre","Character"
0.0344361582841449,"Genre","Character"
0.0744187914312206,"Genre","Character"
0.00687676626002928,"Genre","Character"
-0.0282022483775148,"Genre","Character"
0.0930551984267509,"Genre","Character"
0.153776713745019,"Genre","Character"
-0.0321776605390763,"Genre","Character"
0.212142200903447,"Genre","Character"
0.0758605363222258,"Genre","Character"
0.193329883150503,"Genre","Character"
0.173106120500225,"Genre","Character"
0.111115833512303,"Genre","Character"
-0.0773911651242913,"Genre","Character"
-0.0357217576884465,"Genre","Character"
-0.148878943317499,"Genre","Character"
0.319445669944916,"Genre","Character"
0.11272007959778,"Genre","Character"
0.38836767730369,"Genre","Character"
-0.0187060557037748,"Genre","Character"
0.333828684995673,"Genre","Character"
0.285134356325748,"Genre","Character"
0.065101391836083,"Genre","Character"
0.241690265331891,"Genre","Character"
0.225766155507948,"Genre","Character"
0.138393131708876,"Genre","Character"
0.336837813294155,"Genre","Character"
0.122456082810579,"Genre","Character"
0.399328647995845,"Genre","Character"
0.0125111765004908,"Genre","Character"
0.313478147000854,"Genre","Character"
0.0931190984674659,"Genre","Character"
0.198509941096956,"Genre","Character"
0.147399061478101,"Genre","Character"
0.140022683245797,"Genre","Character"
0.145430713875684,"Genre","Character"
0.266134671757276,"Genre","Character"
0.15977271172437,"Genre","Character"
0.319071669855344,"Genre","Character"
0.169619381411904,"Genre","Character"
0.17691678556081,"Genre","Character"
0.149582351437817,"Genre","Character"
0.105029035914822,"Genre","Character"
0.18094938625199,"Genre","Character"
0.275150750134694,"Genre","Character"
0.253662946614157,"Genre","Character"
0.275520670060021,"Genre","Character"
0.363929312510361,"Genre","Character"
0.198845044131807,"Genre","Character"
0.174687160149858,"Genre","Character"
0.342334638751495,"Genre","Character"
0.148311645858537,"Genre","Character"
0.0350137490203582,"Genre","Character"
0.048852537161155,"Genre","Character"
0.0774582454535824,"Genre","Character"
-0.0160539394225445,"Genre","Character"
0.326182122383793,"Genre","Character"
0.0847337201648006,"Genre","Character"
0.290276615765062,"Genre","Character"
0.442089787594936,"Genre","Character"
0.107605620701425,"Genre","Character"
0.20041302701325,"Genre","Character"
0.0869648383518705,"Genre","Character"
0.506307456857938,"Genre","Character"
0.0265302252573743,"Genre","Character"
0.297418959513657,"Genre","Character"
0.260352332781484,"Genre","Character"
0.267739957175821,"Genre","Character"
0.278961747311883,"Genre","Character"
0.229557006732596,"Genre","Character"
0.228982809777398,"Genre","Character"
0.0488529947712318,"Genre","Character"
0.210244272758049,"Genre","Character"
0.111034523157391,"Genre","Character"
0.49682221740455,"Genre","Character"
0.243887214388205,"Genre","Character"
0.256862271389524,"Genre","Character"
-0.110358254081856,"Genre","Character"
-0.00329565384865166,"Genre","Character"
0.0388007162225828,"Genre","Character"
0.0855508953564511,"Genre","Character"
0.0878384621668875,"Genre","Character"
0.233236914807145,"Genre","Character"
0.127523147093257,"Genre","Character"
0.120170636915197,"Genre","Character"
0.298747507107568,"Genre","Character"
-0.0970729444629662,"Genre","Character"
0.147206159520545,"Genre","Character"
0.259608344312848,"Genre","Character"
0.284964895374105,"Genre","Character"
0.13129768437408,"Genre","Character"
0.103966340105032,"Genre","Character"
0.134133145871023,"Genre","Character"
0.104270559242585,"Genre","Character"
0.105046846748169,"Genre","Character"
-0.00645836117169596,"Genre","Character"
0.132408606122134,"Genre","Character"
0.184093936416882,"Genre","Character"
0.089135244717707,"Genre","Character"
0.0224009670078923,"Genre","Character"
-0.0396762511032281,"Genre","Character"
0.109461134224714,"Genre","Character"
0.362715841996274,"Genre","Character"
0.0889799639806993,"Genre","Character"
0.0796006984695255,"Genre","Character"
0.489766456062703,"Genre","Character"
-0.0788707051672145,"Genre","Character"
0.17310334756308,"Genre","Character"
0.235739855870834,"Genre","Character"
0.09856470090181,"Genre","Character"
0.298042749974637,"Genre","Character"
0.252652474958689,"Genre","Character"
0.162398130948041,"Genre","Character"
0.0159184301700716,"Genre","Character"
0.194802018704102,"Genre","Character"
0.117506037307902,"Genre","Character"
0.0496859683078665,"Genre","Character"
0.174153380620565,"Genre","Character"
0.225523616645453,"Genre","Character"
0.146499980858824,"Genre","Character"
0.257852116236619,"Genre","Character"
-0.145324018455884,"Genre","Character"
0.244617253725285,"Genre","Character"
0.087480685762538,"Genre","Character"
0.190384681963441,"Genre","Character"
0.293714382706489,"Genre","Character"
0.172747044248769,"Genre","Character"
0.166671193055851,"Genre","Character"
-0.15961911803918,"Genre","Character"
0.00993350014537711,"Genre","Character"
0.245898309462022,"Genre","Character"
-0.0139119508934835,"Genre","Character"
0.142514080579479,"Genre","Character"
0.192483840725148,"Genre","Character"
0.113518463406234,"Genre","Character"
0.0538509012564656,"Genre","Character"
-0.0193407690203237,"Genre","Character"
0.187710221545664,"Genre","Character"
-0.0728829532820721,"Genre","Character"
0.0449722480523213,"Genre","Character"
0.142611444846629,"Genre","Character"
0.0401718689480786,"Genre","Character"
0.136452129137595,"Genre","Character"
0.259222086593316,"Genre","Character"
0.158171852997277,"Genre","Character"
0.172471494700381,"Genre","Character"
0.347866328549757,"Genre","Character"
0.142643898158346,"Genre","Character"
0.190254704827933,"Genre","Character"
-0.0820691875280063,"Genre","Character"
0.159688826172885,"Genre","Character"
0.0647994136485369,"Genre","Character"
0.009118413898108,"Genre","Character"
0.276283998303766,"Genre","Character"
0.153415029256939,"Genre","Character"
0.269438560714108,"Genre","Character"
0.046981054056335,"Genre","Character"
-0.132264267225209,"Genre","Character"
0.175552565703219,"Genre","Character"
0.269185071676147,"Genre","Character"
0.461352583227733,"Genre","Character"
0.262462912019202,"Genre","Character"
0.28325241197831,"Genre","Character"
0.0821102533198957,"Genre","Character"
0.198342585769984,"Genre","Character"
0.0989606246029829,"Genre","Character"
0.206646764377641,"Genre","Character"
0.0139729014934322,"Genre","Character"
0.109950049980949,"Genre","Character"
-0.0191598966831409,"Genre","Character"
0.161492786935792,"Genre","Character"
0.210294733659737,"Genre","Character"
0.162907904445175,"Genre","Character"
0.0793567376221584,"Genre","Character"
0.127358241803345,"Genre","Character"
-0.0411483145882612,"Genre","Character"
0.129291051485206,"Genre","Character"
-0.0570682140880651,"Genre","Character"
0.15414409166581,"Genre","Character"
0.366125624935068,"Genre","Character"
0.240504780665998,"Genre","Character"
0.333722318906059,"Genre","Character"
0.318346549459107,"Genre","Character"
0.116405059719876,"Genre","Character"
0.199619848861593,"Genre","Character"
-0.0633195279736644,"Genre","Character"
0.263253329286304,"Genre","Character"
0.069705007888989,"Genre","Character"
0.268861142379172,"Genre","Character"
-0.0685389109132673,"Genre","Character"
0.293640326061659,"Genre","Character"
0.0956410686155129,"Genre","Character"
0.327107804199844,"Genre","Character"
0.153679205331498,"Genre","Character"
0.0794311528296362,"Genre","Character"
0.215792520047049,"Genre","Character"
0.149010391777122,"Genre","Character"
0.0808539866669759,"Genre","Character"
0.0486455087086428,"Genre","Character"
0.445207225793388,"Genre","Character"
0.0420423299313422,"Genre","Character"
0.223098180068404,"Genre","Character"
0.13063023723845,"Genre","Character"
0.0338574237830967,"Genre","Character"
-0.0108229187072719,"Genre","Character"
-0.0226355170961766,"Genre","Character"
-0.0127253560230681,"Genre","Character"
-0.0235482578656449,"Genre","Character"
0.238337510892247,"Genre","Character"
0.127588604318301,"Genre","Character"
0.395897091504955,"Genre","Character"
0.231988641947467,"Genre","Character"
0.353783705628935,"Genre","Character"
0.216326237206762,"Genre","Character"
0.257456089482744,"Genre","Character"
0.212069687487508,"Genre","Character"
0.107753392356405,"Genre","Character"
0.266823204390407,"Genre","Character"
0.155033323114586,"Genre","Character"
0.28005410851371,"Genre","Character"
0.0601047621927961,"Genre","Character"
0.2765079625144,"Genre","Character"
0.118563197256877,"Genre","Character"
0.0496620497565216,"Genre","Character"
-0.0746705875524603,"Genre","Character"
0.350364089287599,"Genre","Character"
0.218312388559726,"Genre","Character"
0.149298008179917,"Genre","Character"
0.239570113214221,"Genre","Character"
0.162421881459506,"Genre","Character"
-0.00123401966316872,"Genre","Character"
-0.0987679269717606,"Genre","Character"
0.131030569319081,"Genre","Character"
0.118465610457557,"Genre","Character"
0.0290117148382518,"Genre","Character"
0.206066831467975,"Genre","Character"
0.118145815894098,"Genre","Character"
0.255065896089839,"Genre","Character"
0.310952644509381,"Genre","Character"
0.0809874026500341,"Genre","Character"
0.0509823894540912,"Genre","Character"
0.173202833136967,"Genre","Character"
0.327022755990932,"Genre","Character"
-0.0521699311236481,"Genre","Character"
0.0555114423573086,"Genre","Character"
0.0701096861532075,"Genre","Character"
0.200978514965119,"Genre","Character"
0.441999355436366,"Genre","Character"
0.100330444612582,"Genre","Character"
0.104819951745765,"Genre","Character"
-0.0483714257277846,"Genre","Character"
0.0310203172764179,"Genre","Character"
0.248248195441468,"Genre","Character"
0.0665615547076368,"Genre","Character"
0.0976234205390638,"Genre","Character"
0.11363526661936,"Genre","Character"
0.148523937072139,"Genre","Character"
0.35035381314715,"Genre","Character"
0.305545368750767,"Genre","Character"
0.397030794688712,"Genre","Character"
-0.066530341538889,"Genre","Character"
0.100474274101263,"Genre","Character"
0.281172459999274,"Genre","Character"
0.119539497435384,"Genre","Character"
0.194169684004559,"Genre","Character"
0.0781501189859019,"Genre","Character"
-0.0682685212235768,"Genre","Character"
0.0111604105625448,"Genre","Character"
0.383670966918786,"Genre","Character"
0.12460973286399,"Genre","Character"
0.370557805936469,"Genre","Character"
0.260076061869312,"Genre","Character"
0.240309712548504,"Genre","Character"
0.350823868745882,"Genre","Character"
-0.0348190451097291,"Genre","Character"
0.0828010542572922,"Genre","Character"
0.11840626395176,"Genre","Character"
0.045344427829622,"Genre","Character"
0.125222327045239,"Genre","Character"
-0.0939425564680851,"Genre","Character"
-0.0140584775204635,"Genre","Character"
0.229293721164569,"Genre","Character"
0.184982495749715,"Genre","Character"
0.312475778703084,"Genre","Character"
0.11585657065805,"Genre","Character"
0.109855212541383,"Genre","Character"
0.105459814562245,"Genre","Character"
0.0409973720502625,"Genre","Character"
0.18589395701315,"Genre","Character"
0.0145344756007358,"Genre","Character"
0.215471193977488,"Genre","Character"
0.134675483264852,"Genre","Character"
0.24896807228635,"Genre","Character"
0.305753565179167,"Genre","Character"
0.106053989100305,"Genre","Character"
0.104433847719115,"Genre","Character"
0.150416973040876,"Genre","Character"
0.0769690151286438,"Genre","Character"
0.348310089212039,"Genre","Character"
0.148359354149431,"Genre","Character"
0.26025931609372,"Genre","Character"
0.201405057663059,"Genre","Character"
0.325882580244292,"Genre","Character"
0.130916789210545,"Genre","Character"
-0.165365351081955,"Genre","Character"
0.229101656514743,"Genre","Character"
0.0319631787381137,"Genre","Character"
0.215686979570093,"Genre","Character"
0.0391329196160392,"Genre","Character"
0.144663371059907,"Genre","Character"
0.0895227967254468,"Genre","Character"
0.126508850903139,"Genre","Character"
0.077425726943141,"Genre","Character"
0.0379433708743231,"Genre","Character"
0.179568895280655,"Genre","Character"
0.0100168425318665,"Genre","Character"
0.121794856269678,"Genre","Character"
0.119958472222211,"Genre","Character"
0.0793655399258878,"Genre","Character"
0.365141747528308,"Genre","Character"
-0.0683280714785304,"Genre","Character"
0.15974213902789,"Genre","Character"
0.0109063044532546,"Genre","Character"
-0.00492611375253035,"Genre","Character"
0.150515132828128,"Genre","Character"
0.418558933883414,"Genre","Character"
0.326651495463077,"Genre","Character"
0.177989642577179,"Genre","Character"
0.0776480593942847,"Genre","Character"
0.401107117932506,"Genre","Character"
0.127861056619155,"Genre","Character"
0.049029028009645,"Genre","Character"
-0.0068964366626296,"Genre","Character"
0.0859166414334589,"Genre","Character"
0.356171414035588,"Genre","Character"
0.286289202702045,"Genre","Character"
0.222903399434244,"Genre","Character"
-0.0404199382392195,"Genre","Character"
0.123415436444146,"Genre","Character"
0.287015826469092,"Genre","Character"
0.118349608774436,"Genre","Character"
0.0741571323356872,"Genre","Character"
0.162249682378438,"Genre","Character"
0.0708844238592496,"Genre","Character"
0.113435002278441,"Genre","Character"
0.443404001015533,"Genre","Character"
0.222121192418719,"Genre","Character"
0.30585430741943,"Genre","Character"
0.161936418293492,"Genre","Character"
0.101334142167548,"Genre","Character"
0.234946728243286,"Genre","Character"
-0.0222560894862172,"Genre","Character"
0.332302145874165,"Genre","Character"
0.129388660067499,"Genre","Character"
-0.206676385638646,"Genre","Character"
0.0517085352496784,"Genre","Character"
0.10633301340783,"Genre","Character"
0.394706191794689,"Genre","Character"
0.146521227898707,"Genre","Character"
-0.0220594736191953,"Genre","Character"
0.121575473842326,"Genre","Character"
0.0478771477179791,"Genre","Character"
-0.0328820534875202,"Genre","Character"
0.0758022082171714,"Genre","Character"
-0.0667397416893914,"Genre","Character"
0.478070750163351,"Genre","Character"
0.189389608270469,"Genre","Character"
0.231008354001868,"Genre","Character"
0.0178280997497599,"Genre","Character"
0.311480076891017,"Genre","Character"
0.218655416806705,"Genre","Character"
0.0433648199500335,"Genre","Character"
0.143071456527162,"Genre","Character"
0.108044218999033,"Genre","Character"
0.310404163527338,"Genre","Character"
0.136362108039491,"Genre","Character"
0.286227580428891,"Genre","Character"
0.243579833432948,"Genre","Character"
0.120098928724469,"Genre","Character"
0.150009766335262,"Genre","Character"
0.052510763325088,"Genre","Character"
0.0962402281259249,"Genre","Character"
-0.0115101860491654,"Genre","Character"
0.105074734907031,"Genre","Character"
0.112213520344869,"Genre","Character"
0.129830316211789,"Genre","Character"
0.455922214547929,"Genre","Character"
0.173420866780145,"Genre","Character"
-0.0213364131895083,"Genre","Character"
0.267509218415604,"Genre","Character"
0.121437521368276,"Genre","Character"
0.325124694733617,"Genre","Character"
0.162452160146415,"Genre","Character"
0.348812133402424,"Genre","Character"
0.153932745168917,"Genre","Character"
0.0908833139328524,"Genre","Character"
0.393443119168812,"Genre","Character"
-0.00793351742777507,"Genre","Character"
0.206987563376439,"Genre","Character"
0.0388429174224113,"Genre","Character"
0.299156602065922,"Genre","Character"
0.208915155629334,"Genre","Character"
0.104508292861214,"Genre","Character"
0.110680288067826,"Genre","Character"
0.262644006931719,"Genre","Character"
0.0281992666626657,"Genre","Character"
0.0627274563186364,"Genre","Character"
0.204943516092469,"Genre","Character"
0.246032600817779,"Genre","Character"
-0.0498003807089575,"Genre","Character"
0.179070562424149,"Genre","Character"
0.016592011450682,"Genre","Character"
0.0789805602635808,"Genre","Character"
0.313492702485055,"Genre","Character"
0.27618481132896,"Genre","Character"
0.132776659196861,"Genre","Character"
0.044018781617088,"Genre","Character"
0.193239533406852,"Genre","Character"
0.345998605630387,"Genre","Character"
0.264737900985186,"Genre","Character"
0.20413713971478,"Genre","Character"
0.165083692983456,"Genre","Character"
0.283138700174702,"Genre","Character"
0.266032564477335,"Genre","Character"
0.253112769233262,"Genre","Character"
0.0706053265587032,"Genre","Character"
-0.166750221484384,"Genre","Character"
0.0879543569516834,"Genre","Character"
0.311903859906985,"Genre","Character"
0.133165014653422,"Genre","Character"
0.0794341999571069,"Genre","Character"
-0.0882460657950948,"Genre","Character"
0.08347531734635,"Genre","Character"
0.0590205733108393,"Genre","Character"
0.0831864985813792,"Genre","Character"
0.166429058460646,"Genre","Character"
0.127884356472337,"Genre","Character"
0.307503227481423,"Genre","Character"
-0.031655771000017,"Genre","Character"
-0.0232165827340173,"Genre","Character"
0.0243438213657806,"Genre","Character"
0.152507190253919,"Genre","Character"
0.416842190347715,"Genre","Character"
0.320374445848295,"Genre","Character"
0.110594320621383,"Genre","Character"
0.0625506148407953,"Genre","Character"
0.307690239501157,"Genre","Character"
0.192961574045011,"Genre","Character"
0.105779797257193,"Genre","Character"
0.151482848450841,"Genre","Character"
0.298475827965013,"Genre","Character"
0.143321076738611,"Genre","Character"
0.180292998275904,"Genre","Character"
0.249649016913297,"Genre","Character"
0.0909429144560723,"Genre","Character"
-0.0871838575793985,"Genre","Character"
0.153399360758306,"Genre","Character"
0.302673912712837,"Genre","Character"
0.13515820417385,"Genre","Character"
0.235681583007271,"Genre","Character"
0.0902594162504645,"Genre","Character"
0.0459069593469666,"Genre","Character"
0.208452690363966,"Genre","Character"
0.109803772613811,"Genre","Character"
0.257085036453379,"Genre","Character"
0.270361956606766,"Genre","Character"
0.106724182109593,"Genre","Character"
0.168096993211584,"Genre","Character"
0.266490683182084,"Genre","Character"
0.331151425787006,"Genre","Character"
0.108378895900055,"Genre","Character"
0.0980299405467114,"Genre","Character"
0.118053704122075,"Genre","Character"
0.301200473739053,"Genre","Character"
0.0656423222445984,"Genre","Character"
0.0780879307647544,"Genre","Character"
0.125490665606442,"Genre","Character"
0.000435653066475028,"Genre","Character"
0.105041149114146,"Genre","Character"
0.108101312565633,"Genre","Character"
0.163184989082939,"Genre","Character"
0.237681343723177,"Genre","Character"
0.344330611302922,"Genre","Character"
0.253357082626438,"Genre","Character"
0.00344784895062308,"Genre","Character"
0.336561106125114,"Genre","Character"
0.252838452124567,"Genre","Character"
0.163749237696311,"Genre","Character"
0.317286445264006,"Genre","Character"
0.221027732626133,"Genre","Character"
0.137512195096036,"Genre","Character"
0.0861202017902417,"Genre","Character"
0.262390635981364,"Genre","Character"
-0.109338836152685,"Genre","Character"
0.137413406268739,"Genre","Character"
0.0207463860643283,"Genre","Character"
-0.0864140443196156,"Genre","Character"
0.182715240408173,"Genre","Character"
0.140651625345771,"Genre","Character"
-0.086885416652826,"Genre","Character"
0.122438534498012,"Genre","Character"
0.206475679197675,"Genre","Character"
0.233146192425344,"Genre","Character"
0.191325765923311,"Genre","Character"
0.242297007894054,"Genre","Character"
0.179100563918198,"Genre","Character"
0.20009275631477,"Genre","Character"
0.142392129395634,"Genre","Character"
0.0316087661348509,"Genre","Character"
0.186310939619959,"Genre","Character"
0.266705450710919,"Genre","Character"
0.428992313467107,"Genre","Character"
0.103027359814944,"Genre","Character"
0.157410243919859,"Genre","Character"
-0.099239169512426,"Genre","Character"
0.0609462520919455,"Genre","Character"
0.310658170008932,"Genre","Character"
0.125479616592721,"Genre","Character"
0.224266288275432,"Genre","Character"
0.236094039621332,"Genre","Character"
0.0420450849811843,"Genre","Character"
0.157861040684282,"Genre","Character"
0.183903888465224,"Genre","Character"
0.118597300744866,"Genre","Character"
0.180689886918955,"Genre","Character"
0.0775215690206529,"Genre","Character"
0.0176090751212971,"Genre","Character"
0.219298910277898,"Genre","Character"
0.323270293129234,"Genre","Character"
0.177795666732553,"Genre","Character"
0.147683817181379,"Genre","Character"
0.120664153616095,"Genre","Character"
0.325683640236322,"Genre","Character"
0.28799972757574,"Genre","Character"
0.324529349016453,"Genre","Character"
0.230775873360671,"Genre","Character"
0.188873147607338,"Genre","Character"
0.215957495145905,"Genre","Character"
0.187600978021687,"Genre","Character"
0.0119858067049922,"Genre","Character"
0.414213833042384,"Genre","Character"
0.0185436478400403,"Genre","Character"
0.270276683331684,"Genre","Character"
0.00768911615549439,"Genre","Character"
0.0487384372735011,"Genre","Character"
0.070930681983444,"Genre","Character"
0.0122811518852032,"Genre","Character"
0.147589158920878,"Genre","Character"
0.0540924684230631,"Genre","Character"
0.174823603035651,"Genre","Character"
0.398089813059818,"Genre","Character"
0.244511114408189,"Genre","Character"
-0.0469907068754059,"Genre","Character"
0.213325991039934,"Genre","Character"
0.164961901605587,"Genre","Character"
0.3890917608459,"Genre","Character"
0.216617685968212,"Genre","Character"
0.124984610741733,"Genre","Character"
0.004503414765228,"Genre","Character"
0.161614756574437,"Genre","Character"
0.298796491845104,"Genre","Character"
0.0487162602453016,"Genre","Character"
0.0641650432556897,"Genre","Character"
0.274143003947052,"Genre","Character"
0.266012621324043,"Genre","Character"
0.121254641392233,"Genre","Character"
0.0974987149896959,"Genre","Character"
0.123380084531136,"Genre","Character"
0.288746104770649,"Genre","Character"
0.163034789897699,"Genre","Character"
0.187038745731423,"Genre","Character"
0.35176866996866,"Genre","Character"
0.260324231582287,"Genre","Character"
0.302045330059003,"Genre","Character"
0.362447676257432,"Genre","Character"
0.118466708843197,"Genre","Character"
0.143737835644105,"Genre","Character"
0.176064536601889,"Genre","Character"
0.210792891982268,"Genre","Character"
0.0958110297093686,"Genre","Character"
0.18323279688878,"Genre","Character"
0.0709640253535747,"Genre","Character"
0.198418487541446,"Genre","Character"
0.0423362956233169,"Genre","Character"
0.128117639505488,"Genre","Character"
0.322986681619425,"Genre","Character"
0.114693206375082,"Genre","Character"
0.072309361780952,"Genre","Character"
0.226249612957295,"Genre","Character"
-0.203412358833531,"Genre","Character"
0.168238289128416,"Genre","Character"
0.1808111041116,"Genre","Character"
0.437331147401803,"Genre","Character"
